github,message,,,
https://github.com/WAVM/WAVM/commit/5942ce7c3b915ca92e1e4314821a465f8535a6d1,Merge branch 'simd-opcode-renumbering',,,
https://github.com/WAVM/WAVM/commit/769e8773b6aa168978c964befbc8022ec710835b,Update fuzzing scripts to use LLVM/Clang 10,,,
https://github.com/WAVM/WAVM/commit/2bd551c1821a0abf86490f6cc4ad9eea9ab6b2dd,Reverse swizzle/shuffle order,,,
https://github.com/WAVM/WAVM/commit/725da9066f915de26aee8b557fa239eeff8b87be,"[simd] Add more address overflow tests

Echo to github.com/WebAssembly/spec/pull/1188,
add more address overflow tests with offset set
to `1` and address set to `-1`, which may be complied
differently.",,,
https://github.com/WAVM/WAVM/commit/d1d86fadd005f7d6b4af37d1f4462c4e3cab5ebd,Renumber SIMD opcodes to match "final" renumbering proposal,,,
https://github.com/WAVM/WAVM/commit/f434deebf7fedcc9da0a1091b4877edb854b16e2,Renamed/renumbered WAVM's ltz_mask to match the proposed bitmask instruction.,,,
https://github.com/WAVM/WAVM/commit/5cf99d108ca8d74c916d86af9014d57d595f8624,"Merge latest tests from spec repos and make WAVM pass them:
- Reverse the order in the text format for the `table.init` and `memory.init` immediates so the table/memory comes before the segment.",,,
https://github.com/WAVM/WAVM/commit/80f845adcef717a4fe49d075cf125ef1c6a95d90,Build WASI tests with latest SDK,,,
https://github.com/WAVM/WAVM/commit/5c6ae6751bf325e9cd221dbb3885cbb6550ba796,"Bring WASIABI.h in line with wasi-libc (#274)

* Updates to WASI ABI in line with wasi master
* dirnamlen in alphabetical position
* Tab instead of spaces",,,
https://github.com/WAVM/WAVM/commit/dc99e9788cd085fe1a9e6427f68abb5db8930594,"[simd] Simplify the use of formatting AssertReturn statements

- Remove the duplicate methods to format AssertReturn statements in
  multiple lines. Use the united format methods of AssertReturn class
  in test_assert.py.
- Use more descriptive param names.",,,
https://github.com/WAVM/WAVM/commit/3773c95ce706aef95b0d50217a270f4c88703247,"[simd] Further improvement for simd_integer_op.py

- Use a more descriptive parameter name
- Rename saturate() as _saturate() to make it clear that
  it is a private implementation detail

This is pulled from https://github.com/WebAssembly/simd/pull/208/commits/cca141366436a2f9d2cb6c6ae0d45f37802d2f37",,,
https://github.com/WAVM/WAVM/commit/30b7d2488fac5b309a80e21dad102a7a7fd620a7,[simd] Fixed mismatched op names in comments,,,
https://github.com/WAVM/WAVM/commit/7625e8a108bd560e7ce6ef568fa59ab48c128cb1,Remove MacOS 10.13 test job to work around Azure deprecating their MacOS 10.13 workers,,,
https://github.com/WAVM/WAVM/commit/391c70fce98cd055214082e3ad19882bd553db31,"[simd] Optimize test generation tool

- Centeralize integer arithmetic ops in one place
- Improve some func name
- Remove LaneNumber class as which is duplicated with simd_lane_value.py",,,
https://github.com/WAVM/WAVM/commit/21082a8c620217c8e29c41b1ab25ef3c9e5b920b,Update tests from spec+proposal repos,,,
https://github.com/WAVM/WAVM/commit/4c67bd225d53641dd93d0dc9facf57e6fcd3bf36,"[simd] Fixed multiple tables error in simd_const.wast

tests are pulled from https://github.com/WebAssembly/simd/pull/204",,,
https://github.com/WAVM/WAVM/commit/5f8d697b3ade02b7866e20da7a8cd5107bf970b0,"[simd] Remove some duplicate tests

Sync tests from https://github.com/WebAssembly/simd/pull/197/commits/76e39c428eada708cc721cbdf53646d42661d6d9",,,
https://github.com/WAVM/WAVM/commit/e1892a6104bb5b38521d804ea8ab1e272b2f7863,Add i16x8.ltz_mask and i32x4.ltz_mask to WAST fuzz dictionary and syntax highlighting definition,,,
https://github.com/WAVM/WAVM/commit/1b803bb223cf072a60fdb9820b7c5e6d47e55274,Add i16x8.ltz_mask and i32x4.ltz_mask instructions,,,
https://github.com/WAVM/WAVM/commit/1309d6d91a8a77a6e6c3f370d4b4cdc332b0b60b,"Merge latest tests from spec and proposal repos, and fix the test failures:
- Implement ""declared"" elem segments, and validate that ref.func only uses functions referenced by some elem segment.
- Add new syntax for elem segment items: (item <instr>)",,,
https://github.com/WAVM/WAVM/commit/2c774193f520e4c0f550f8bed525f2d1a6d60c67,Increase run-fuzz-assemble.sh RSS limit a little,,,
https://github.com/WAVM/WAVM/commit/d025d4d2e759480c5ec6c50a255ba5119c650701,Make wavm test dumpmodules print progress information,,,
https://github.com/WAVM/WAVM/commit/530f33cd30c6ea5114a227175b3a7b0af77cadaa,"Make instantiateModule error if given a null import instead of crashing.
Closes #261",,,
https://github.com/WAVM/WAVM/commit/22e94d8eb9b2ecc678855fb8e3b62e416e8572bc,Add noexcept to some move constructors/assignment operators to make the VC static analyzer happy.,,,
https://github.com/WAVM/WAVM/commit/48e4d0d33e00fced6116d8cbefe7fc65fe888fbb,"[simd] Add spec tests for integer abs ops (#260)

* [simd] Add spec tests for integer abs ops

- i8x16.abs
- i16x8.abs
- i32x4.abs",,,
https://github.com/WAVM/WAVM/commit/0a474b425809b75e72021c1c7ac2cb8df7dece66,Fix copy-paste error in LICENSE.txt,,,
https://github.com/civetweb/civetweb/commit/d2d2ea4bd4399c8105c0fe5106eb47b2f748a938,"Merge pull request #965 from civetweb/merge-mbedtls-into-master

Merge mbedtls into master",,,
https://github.com/civetweb/civetweb/commit/becfe33fac2d7c15bc94aaaf2864f331076b81c8,"Fix server for external test

For the client unit test, we need to contact some ""non-civetweb"" web server.
Since we cannot host one in all test container environments, use an external web server,
e.g., the server hosting the project.
We will only make two ""GET"" requests to these servers, so the traffic is negligible.",,,
https://github.com/civetweb/civetweb/commit/327e03faea93885189bd21fc0ec08089660bae15,mbedtls: Fixes git merge errors,,,
https://github.com/civetweb/civetweb/commit/e9af79d7d6ab2307fe6d7fbdf1e7f9965d979d22,Move mbedTLS memory management into mod_mbedtls,,,
https://github.com/civetweb/civetweb/commit/b3610d9fa78260ead0dc3d9a03b8ae2ed2526b9f,Format mod_mbedtls and use DEBUG_TRACE instead of printf,,,
https://github.com/civetweb/civetweb/commit/dbbb243ecea1eeb71a37b5345164c311c6130c2b,Add mod_mbedtls.inl to VS project,,,
https://github.com/civetweb/civetweb/commit/aeb392fb2256516ca5325484b0e13d3fd93019f0,MBEDTLS: Must call init_connection before process_new_connection,,,
https://github.com/civetweb/civetweb/commit/6274c7ccb5f02175b15265f30459f9418bc1f0a7,Merge branch 'mbedtls' of https://github.com/civetweb/civetweb into mbedtls,,,
https://github.com/civetweb/civetweb/commit/e20cab9ef9905a351918cc34e457707a5074b7b4,"Update copyright year

Update copyright year of source files (excl. tests)

(Includes minor changed: Format code and remove not required files from Visual Studio)",,,
https://github.com/civetweb/civetweb/commit/08520c1bc778e692d08ab55b652c29e7b5f001e7,Add test with new Lua syntax,,,
https://github.com/civetweb/civetweb/commit/b90c91126ff9bf6c069c60dd574f81a1e0bd4fa9,Update UserManual.md,,,
https://github.com/civetweb/civetweb/commit/4a78b84543d05f88e98999433f2c2a3a87b5ac31,Update mod_lua.inl,,,
https://github.com/civetweb/civetweb/commit/3a6e0b9623f44d91667c2847dd0c5f99d24a3cba,Update mod_lua.inl,,,
https://github.com/civetweb/civetweb/commit/1962bd95fe26ec15f9b367c678b64d85f8e77d33,"Update mod_lua.inl

Fix invalid uuid() call",,,
https://github.com/civetweb/civetweb/commit/5ccd583cc45f8365b3289e833c456a557597edfa,"Merge pull request #957 from xhpohanka/mbedtls

mbedtls: read out unprocessed TLS data",,,
https://github.com/civetweb/civetweb/commit/10e0ef07bbaaaa26f797e5c845161e69f53bfb68,"mbedtls: debug functions need not to be defined, check it",,,
https://github.com/civetweb/civetweb/commit/d67fc553590bc7b365cde7fd251272b381137b7a,cmake: fix a typo in filename,,,
https://github.com/civetweb/civetweb/commit/04ef5204887f8f19777f12804e85ab4bb8bb157a,mbedtls: remove unwanted \n in debug message,,,
https://github.com/civetweb/civetweb/commit/3068e42c8953d3a31daf31a6a9ed69cad629665c,mbedtls: read out remaining TLS data before poll,,,
https://github.com/civetweb/civetweb/commit/29d6a957bdf56ab6a841119a1fd4b028e493d99d,"Update UserManual.md

Document more of mg.request_info",,,
https://github.com/civetweb/civetweb/commit/12ac10c9163f9af1805a694056f4e47023e67df7,"Remove extra \r\n in range response headers

Fixes #955: Video files (mp4, webm) don't work.",,,
https://github.com/civetweb/civetweb/commit/c8f34d6b49d0a4e084a2cc71b48ae01295d97b3a,Avoid warning,,,
https://github.com/civetweb/civetweb/commit/935b493e0c60795ef1d8a67a0f5f10c3a47d3db2,"Decrement handler reference counter if auth fails

See #954",,,
https://github.com/civetweb/civetweb/commit/56ff92f04edd44ca9b7de8ebd563edb6abb380a6,"Merge pull request #953 from drew-wells/master

Support for OpenSSL 1.0.x/1.1.x",,,
https://github.com/civetweb/civetweb/commit/a3c1f9e80704fb3da7d22389a2cc233f34425ebd,"Support for OpenSSL 1.0.x/1.1.x

Added WITH_OPENSSL_API_1_0 and WITH_OPENSSL_1_1 to allow compiling against OpenSSL 1.0.x/1.1.x.  The default is still OpenSSL 1.1.x.",,,
https://github.com/civetweb/civetweb/commit/56cc39582a4e1278c43dc811b6db118f16d2622b,Merge branch 'master' of https://github.com/civetweb/civetweb,,,
https://github.com/civetweb/civetweb/commit/efc8904363d0d0a94883123918a563a8b51eea13,"Fix DEBUG_ASSERT

see https://github.com/civetweb/civetweb/issues/941#issuecomment-746014323",,,
https://github.com/civetweb/civetweb/commit/7634665f64bd73fc5876fed3ce82acdb88c6e033,"Merge pull request #952 from gjasny/optional-debug

CMake: Add option to disable Debug tools",,,
https://github.com/civetweb/civetweb/commit/111672d5437a3c7f02b66d730be5000dade58bff,"CMake: Add option to disable Debug tools

Sometimes one needs the CMake `Debug` build type
to select the Windows Debug runtime. But at the same
time the verbose logging output might be unwanted.

This PR adds the `CIVETWEB_ENABLE_DEBUG_TOOLS` option
to disable extensive logging and assertion.",,,
https://github.com/civetweb/civetweb/commit/8f42d58a18bb0cc5853c2a765c8c49ff82cca90f,"Update Lua 5.4.1 to 5.4.2

Fix build errors for all versions from 5.1.x to 5.4.x
Fixes #949
Note: Lua 5.1 is deprecated",,,
https://github.com/libra/libra/commit/18b6a51aff5f44fca19f0743672e708ace423a7c,"[x] generate-workspace-hack: update Cargo.lock if contents changed

This prevents an annoyance where you have to run another Cargo command
after `generate-workspace-hack` to ensure the `Cargo.lock` file has been
updated.

Closes: #7161",,,
https://github.com/libra/libra/commit/2fa8310348a125b4cf0d281fab2171dc867b8a01,"[x] generate-workspace-hack: implement disable mode, use it for release builds

This is required for release builds not to pull in unnecessary
dependencies.",,,
https://github.com/libra/libra/commit/54388b80e9a8465da0ac1c40a2b5c44a959b5605,"[x] exclude from workspace-hack dependencies

It appears that there is no caching advantage to having the x packages
depend on the workspace-hack (because the outer and inner builds have
different environments), and there's an initial performance
disadvantage.",,,
https://github.com/libra/libra/commit/ec2dbe03fb4da914f70b3b8c4ca0703e9040ac73,"[x] add initial support for automatic workspace-hack management

This is based on a library I've been working on called `hakari` that's
built on top of guppy. The basic guarantee that `hakari` provides is
that all third-party dependencies are built in exactly the same way, no
matter which package is currently being built. This should help speed up
local developer builds significantly since a combinatorial explosion of
third-party dependency feature sets is prevented.

Included is:
* a new command, `cargo x generate-workspace-hack`, that by default
  generates new contents for `diem-workspace-hack` (it can also be run
  in diff mode).
* a lint that ensures the contents of the file are up-to-date.

This includes builds for three platforms: x86_64 Linux, Mac, and
PowerPC. We can add more platforms in the future.",,,
https://github.com/libra/libra/commit/edf05eb0d011e6cedd0464d0dca114b0e13508ee,"[x] upgrade guppy and friends

Upgrade to the latest versions.",,,
https://github.com/libra/libra/commit/2b478e43c3ad950a76e57dfefe70bd7b74176de8,"[move-prover] add ""serde"" feature to log dependency

move-prover needs this feature, as a powerpc build failure exposed.",,,
https://github.com/libra/libra/commit/2b9e20d89c794e0ab8217cb71ee18ae4ac5f660f,"[json-rpc] remove an unnecessary Into conversion

For some reason my other changes in this PR seem to have flagged this.",,,
https://github.com/libra/libra/commit/f9295dd1887ed97bc077028d55d9cc9a50703a04,"client: use macro to simplify the use of features

Closes: #7486",,,
https://github.com/libra/libra/commit/f0b39fea842a78373e58c6e2f49d2e5fe2effa53,cli: convert to use new sdk client,,,
https://github.com/libra/libra/commit/9106fea33db0e749e08036e09011ed6080b3b435,client: add retry logic,,,
https://github.com/libra/libra/commit/55d9172c58321149f235f9d95269d4c69b4d5f8b,client: add wait_for_transaction method,,,
https://github.com/libra/libra/commit/481132696048de20ce3cc9608865417c7cce1df6,client: add state ratcheting,,,
https://github.com/libra/libra/commit/54950dbefebf9bb96be702e5e412296d37f3f0e1,"[State Sync] Clean up process_chunk_message and add unit tests

Closes: #7444",,,
https://github.com/libra/libra/commit/26ce96c6e9e03a0921a297dfb1445e22fa28853f,[State Sync] Clean up new and lost peer events and add unit tess,,,
https://github.com/libra/libra/commit/ca1847c39a600bdc4c3f82d8eb2124ca250c6470,[State Sync] Clean up check_progress and add error handling and unit tests.,,,
https://github.com/libra/libra/commit/c8b69e426bac283479b2c904159521f638d0befa,"Updating My First Client tutorial: fixing reference to XUS and fixing python faucet command

Closes: #7490",,,
https://github.com/libra/libra/commit/a7b1faf9ee581afa5c504a840ae842db142517d2,Fixes bug #6887 in json-rpc docs,,,
https://github.com/libra/libra/commit/87d33bf8bb2b639ef563a0a5f572c7393cac199e,"diem-dev: remove unused and outdated c-interface

Closes: #7487",,,
https://github.com/libra/libra/commit/09219ba76d22d0c744082c972fd2119f94ddb7fb,"[x] bump grcov version

Closes: #7447",,,
https://github.com/libra/libra/commit/8232be2a51af0ee2beb8cf3e17cdf8641f3f3870,"[docker] remove circleci base image, point dependabot at gha base image

Closes: #7482",,,
https://github.com/libra/libra/commit/811ea8a805249473a864bb35955e1cf058f7746f,"[move core types] fix bugs in parse_type_tag

Fixing issue reported in https://github.com/diem/diem/issues/7151 and adding some tests. While adding tests, I found one other problem: `signer` does not parse. I fixed this as well.

Closes: #7421",,,
https://github.com/libra/libra/commit/463e9ae4e2034098e5388051231be52294aa4133,"[language] filter out file names in compiler error messages

Closes: #7466",,,
https://github.com/libra/libra/commit/b8b700b9e47572a099931c379728dd2d1a6c29fd,"[x] add a custom rule abi -> transaction-builder-generator

This was originally caught in #7449.

Closes: #7470",,,
https://github.com/libra/libra/commit/56f04f4bad844bb124d2981a12ab2ec5095de777,"[move-prover] Improving bytecode dump output + adding a `modifies` example.

This improves the bytecode dump by marking in the generated code which opaque function calls have been expanded to pre/post conditions, plus a few more improvements. It also adds a further example to `tests/xsources/design` which illustrates how the `modifies` clause is compiled.

The change in bytecode dump leads to many baseline changes for the bytecode pipeline tests.",,,
https://github.com/libra/libra/commit/46abe7c8921ea59270277604f3740a189691643b,"Bump pin-project from 1.0.4 to 1.0.5

Bumps [pin-project](https://github.com/taiki-e/pin-project) from 1.0.4 to 1.0.5.
- [Release notes](https://github.com/taiki-e/pin-project/releases)
- [Changelog](https://github.com/taiki-e/pin-project/blob/master/CHANGELOG.md)
- [Commits](https://github.com/taiki-e/pin-project/compare/v1.0.4...v1.0.5)

Signed-off-by: dependabot[bot] <support@github.com>
Closes: #7481",,,
https://github.com/libra/libra/commit/5a523e3c9f10b05e4a56b0bceb78361faca43ccc,"Bump trybuild from 1.0.39 to 1.0.40

Bumps [trybuild](https://github.com/dtolnay/trybuild) from 1.0.39 to 1.0.40.
- [Release notes](https://github.com/dtolnay/trybuild/releases)
- [Commits](https://github.com/dtolnay/trybuild/compare/1.0.39...1.0.40)

Signed-off-by: dependabot[bot] <support@github.com>
Closes: #7476",,,
https://github.com/libra/libra/commit/570a197dd5c8c7a0788a5be14856e36aab5f909f,"fix cargo doctest

Closes: #7432",,,
https://github.com/libra/libra/commit/9d32d75d50e2194db030783d3b9939778ddc2cbd,fix bitvec test,,,
https://github.com/libra/libra/commit/2724d4621b73fa9f74fc19ecee2bd9adac7bfe49,optimize bitvec test,,,
https://github.com/dashbuilder/dashbuilder/commit/50ef88210726b4f2f33f1a82eaf0f542e38dedd9,AF-593+: Move dashbuilder to uberfire.,,,
https://github.com/dashbuilder/dashbuilder/commit/50c8b7e9f0bfc7e302c376a83ea67d7c64b8a667,[JBPM-6639] upgrade GWT to 2.8.2,,,
